ucb,ts,ovr,egr,egr2,agr,agr2,efr,ac,aac,sft
26,26,26,26,22,27,26,6,47,6,26
28,28,28,28,25,28,28,5,46,5,28
24,24,24,24,28,28,24,6,45,6,24
30,30,30,30,32,25,30,5,44,5,30
24,24,24,24,20,30,24,6,42,6,24
19,19,19,19,18,24,19,5,44,5,19
24,24,24,24,27,23,24,6,44,6,24
22,22,22,22,20,21,22,6,44,6,22
22,22,22,22,26,19,22,5,47,5,22
31,31,31,31,31,27,31,6,47,6,31
24,24,24,24,21,25,24,10,46,10,24
24,24,24,24,25,24,24,12,47,12,24
32,32,32,32,31,22,32,12,47,12,32
29,29,29,29,28,19,29,13,46,13,29
24,24,24,24,26,24,24,13,47,13,24
25,25,25,25,26,25,25,14,47,14,25
31,31,31,31,32,19,31,14,46,14,31
27,27,27,27,27,25,27,14,47,14,27
25,25,25,25,24,25,26,14,47,14,25
25,25,25,25,26,31,25,14,46,14,25
22,22,22,22,24,22,22,14,47,14,22
23,23,23,23,24,26,23,15,47,15,23
29,29,29,29,28,26,29,15,46,15,29
22,22,22,22,22,31,22,14,47,14,22
23,23,23,23,25,24,23,14,47,14,23
28,28,28,28,28,18,28,14,46,14,28
26,26,26,26,23,25,26,14,47,14,26
23,23,23,23,23,28,23,14,47,14,23
26,26,26,26,27,28,26,15,46,15,26
27,27,27,27,24,30,27,15,47,15,27
25,25,25,25,25,25,25,14,47,14,25
22,22,22,22,19,22,22,14,46,14,22
26,26,26,26,24,32,26,14,47,14,26
30,30,30,30,27,31,30,14,47,14,30
26,26,26,26,27,27,26,14,46,14,26
26,26,26,26,26,26,26,15,47,15,26
28,28,28,28,27,23,28,15,46,15,28
26,26,26,26,27,26,26,14,47,14,26
23,23,23,23,25,27,23,14,46,14,23
28,28,28,28,30,21,28,14,46,14,28
25,25,25,25,27,28,25,14,47,14,25
27,27,27,27,26,25,27,14,46,14,27
22,22,22,22,21,20,22,15,47,15,22
22,22,22,22,23,22,21,15,46,15,22
29,29,29,29,29,28,29,14,47,14,29
21,21,21,21,21,23,21,14,46,14,21
26,26,26,26,24,28,26,14,46,14,26
29,29,29,29,29,28,29,14,47,14,29
27,27,27,27,29,20,27,14,46,14,27
25,25,25,25,27,24,25,15,47,15,25
32,32,32,32,28,33,32,15,46,15,32
22,22,22,22,25,27,22,14,47,14,22
18,18,18,18,17,23,18,14,46,14,18
25,25,25,25,20,21,25,14,46,14,25
24,24,24,24,22,24,24,14,46,14,24
23,23,23,23,23,28,23,14,47,14,23
21,21,21,21,17,27,21,14,46,14,21
20,20,20,20,19,30,20,11,46,11,20
22,22,22,22,20,29,22,7,46,7,22
21,21,21,21,22,22,21,8,46,8,21
25,25,25,25,27,20,25,37,46,37,25
21,21,21,21,18,20,21,50,47,50,21
25,25,25,25,21,27,25,50,46,50,25
25,25,25,25,29,23,25,50,46,50,25
21,21,21,21,24,23,21,50,46,50,21
20,20,20,20,20,38,20,50,46,50,20
25,25,25,25,27,24,25,50,46,50,25
27,27,27,27,27,27,27,50,46,50,27
23,23,23,23,22,28,23,50,47,50,23
35,35,35,35,38,28,35,50,46,50,35
27,27,27,27,27,29,27,50,46,50,27
24,24,24,24,21,26,25,50,46,50,24
26,26,26,26,29,26,25,50,46,50,26
28,28,28,28,24,24,28,50,46,50,28
18,18,18,18,21,25,18,50,47,50,18
27,27,27,27,24,20,27,50,46,50,27
28,28,28,28,28,23,28,50,46,50,28
30,30,30,30,30,25,30,50,46,50,30
26,26,26,26,24,23,26,50,46,50,26
27,27,27,27,26,21,27,50,46,50,27
24,24,24,24,19,22,24,50,46,50,24
26,26,26,26,26,22,26,50,47,50,26
25,25,25,25,28,27,25,50,46,50,25
28,28,28,28,26,29,28,50,46,50,28
24,24,24,24,20,22,24,50,46,50,24
26,26,26,26,25,22,26,50,49,50,26
23,23,23,23,23,21,23,50,50,50,23
23,23,23,23,25,18,23,50,50,50,23
18,18,18,18,19,24,18,50,50,50,18
31,31,31,31,32,17,31,50,50,50,31
29,29,29,29,30,31,29,50,50,50,29
22,22,22,22,20,20,22,50,50,50,22
32,32,32,32,29,28,32,50,50,50,32
24,24,24,24,23,23,24,50,50,50,24
20,20,20,20,20,26,20,50,50,50,20
21,21,21,21,22,23,21,50,50,50,21
24,24,24,24,27,29,24,50,50,50,24
30,30,30,30,28,30,30,50,50,50,30
21,21,21,21,22,32,22,50,50,50,21
26,26,26,26,24,26,26,50,50,50,26
27,27,27,27,26,31,27,50,50,50,27
22,22,22,22,22,26,22,50,50,50,22
22,22,22,22,20,22,22,50,50,50,22
25,25,25,25,25,32,25,50,50,50,25
23,23,23,23,26,24,23,50,50,50,23
18,18,18,18,20,21,18,50,50,50,18
25,25,25,25,27,29,25,50,50,50,25
22,22,22,22,21,22,22,50,50,50,22
25,25,25,25,26,26,25,50,50,50,25
22,22,22,22,21,22,22,50,50,50,22
31,31,31,31,27,31,31,50,50,50,31
30,30,30,30,29,30,30,50,50,50,30
25,25,25,25,25,24,25,50,50,50,25
26,26,26,26,24,25,26,50,50,50,26
20,20,20,20,26,26,20,50,50,50,20
25,25,25,25,28,25,25,50,50,50,25
26,26,26,26,24,27,26,50,50,50,26
22,22,22,22,21,18,22,50,50,50,22
22,22,22,22,23,24,22,50,50,50,22
27,27,27,27,27,22,27,50,50,50,27
24,24,24,24,25,23,24,50,50,50,24
23,23,23,23,19,25,23,50,50,50,23
21,21,21,21,21,28,21,50,50,50,21
21,21,21,21,23,26,21,50,50,50,21
28,28,28,28,28,26,28,50,50,50,28
30,30,30,30,30,24,30,50,50,50,30
16,16,16,16,18,28,16,50,50,50,16
34,34,34,34,33,20,34,50,50,50,34
29,29,29,29,29,26,29,50,50,50,29
32,32,32,32,30,28,32,50,50,50,32
25,25,25,25,20,25,25,50,50,50,25
24,24,24,24,24,21,24,50,50,50,24
28,28,28,28,28,25,28,50,50,50,28
29,29,29,29,29,24,29,50,50,50,29
24,24,24,24,23,19,24,50,50,50,24
21,21,21,21,19,19,20,50,50,50,21
22,22,22,22,26,18,22,50,50,50,22
23,23,23,23,25,23,23,50,50,50,23
23,23,23,23,23,24,23,50,50,50,23
26,26,26,26,27,24,26,50,50,50,26
30,30,30,30,29,27,30,50,50,50,30
26,26,26,26,28,25,26,50,50,50,26
26,26,26,26,24,27,26,50,50,50,26
26,26,26,26,28,23,26,50,50,50,26
26,26,26,26,27,26,26,50,50,50,26
21,21,21,21,19,25,21,50,50,50,21
28,28,28,28,31,28,28,50,50,50,28
27,27,27,27,27,23,27,50,50,50,27
25,25,25,25,26,24,25,50,50,50,25
26,26,26,26,27,24,26,50,50,50,26
25,25,25,25,27,28,25,50,50,50,25
30,30,30,30,31,25,30,50,50,50,30
24,24,24,24,20,23,24,50,50,50,24
21,21,21,21,22,20,21,50,50,50,21
28,28,28,28,28,28,28,50,50,50,28
23,23,23,23,25,25,23,50,50,50,23
27,27,27,27,25,27,27,50,50,50,27
26,26,26,26,28,20,26,50,50,50,26
25,25,25,25,20,28,25,50,50,50,25
27,27,27,27,27,25,28,50,50,50,27
28,28,28,28,28,23,28,50,50,50,28
25,25,25,25,28,17,25,50,50,50,25
21,21,21,21,19,23,21,50,50,50,21
21,21,21,21,26,27,21,50,50,50,21
26,26,26,26,27,19,26,50,50,50,26
21,21,21,21,26,26,21,50,50,50,21
22,22,22,22,22,21,22,50,50,50,22
25,25,25,25,22,25,25,50,50,50,25
27,27,27,27,25,29,27,50,50,50,27
25,25,25,25,23,22,25,50,50,50,25
24,24,24,24,26,24,24,50,50,50,24
25,25,25,25,25,22,25,50,50,50,25
25,25,25,25,24,24,25,50,50,50,25
26,26,26,26,25,23,26,50,50,50,26
30,30,30,30,28,22,30,50,50,50,30
22,22,22,22,20,23,22,50,50,50,22
25,25,25,25,26,22,25,50,50,50,25
25,25,25,25,25,29,25,50,50,50,25
23,23,23,23,25,21,23,50,50,50,23
26,26,26,26,22,25,26,50,50,50,26
29,29,29,29,25,24,29,50,50,50,29
29,29,29,29,30,25,29,50,50,50,29
14,14,14,14,17,22,14,50,50,50,14
32,32,32,32,32,31,32,50,50,50,32
27,27,27,27,31,26,27,50,50,50,27
32,32,32,32,35,32,32,50,50,50,32
28,28,28,28,29,25,28,50,50,50,28
25,25,25,25,24,26,25,50,50,50,25
24,24,24,24,26,32,24,50,50,50,24
25,25,25,25,25,30,25,50,50,50,25
20,20,20,20,26,21,20,50,50,50,20
23,23,23,23,23,22,23,50,50,50,23
24,24,24,24,21,32,24,50,50,50,24
27,27,27,27,27,27,27,50,50,50,27
23,23,23,23,23,32,23,50,50,50,23
27,27,27,27,24,26,27,50,50,50,27
23,23,23,23,26,23,23,50,50,50,23
24,24,24,24,20,27,24,50,50,50,24
21,21,21,21,19,26,21,50,50,50,21
26,26,26,26,25,24,26,50,50,50,26
29,29,29,29,31,28,29,50,50,50,29
19,19,19,19,21,25,20,49,50,49,19
23,23,23,23,21,22,23,41,50,41,23
28,28,28,28,30,27,28,42,50,42,28
21,21,21,21,24,23,21,42,50,42,21
24,24,24,24,25,26,24,43,50,43,24
20,20,20,20,21,26,20,44,50,44,20
25,25,25,25,27,27,25,41,50,41,25
23,23,23,23,23,24,23,41,50,41,23
25,25,25,25,22,19,25,41,50,41,25
29,29,29,29,27,23,29,39,50,39,29
22,22,22,22,24,22,22,42,50,42,22
20,20,20,20,19,21,20,42,47,42,20
28,28,28,28,27,25,28,40,46,40,28
29,29,29,29,28,28,29,37,49,37,29
23,23,23,23,20,24,23,37,50,37,23
21,21,21,21,25,22,21,38,50,38,21
27,27,27,27,29,24,27,38,50,38,27
23,23,23,23,19,23,23,38,46,38,23
18,18,18,18,19,22,18,41,48,41,18
27,27,27,27,25,23,26,41,48,41,27
32,32,32,32,30,29,32,41,49,41,32
26,26,26,26,23,26,26,42,48,42,26
22,22,22,22,24,24,22,42,48,42,22
22,22,22,22,23,28,22,42,49,42,22
23,23,23,23,23,26,23,42,48,42,23
23,23,23,23,19,26,23,41,50,41,23
27,27,27,27,25,24,26,41,50,41,27
24,24,24,24,23,24,24,42,50,42,24
29,29,29,29,28,28,29,42,50,42,29
29,29,29,29,30,28,29,42,50,42,29
27,27,27,27,29,20,27,42,50,42,27
27,27,27,27,25,28,27,41,50,41,27
23,23,23,23,22,21,23,41,50,41,23
24,24,24,24,27,22,24,38,50,38,24
25,25,25,25,25,24,25,38,50,38,25
21,21,21,21,25,23,21,38,50,38,21
24,24,24,24,21,27,24,38,50,38,24
23,23,23,23,23,21,23,37,49,37,23
20,20,20,20,20,27,20,37,46,37,20
26,26,26,26,27,20,26,37,46,37,26
25,25,25,25,24,22,25,38,46,38,25
15,15,15,15,18,15,15,38,46,38,15
25,25,25,25,26,23,25,38,46,38,25
19,19,19,19,21,23,19,37,46,37,19
24,24,24,24,22,21,25,37,47,37,24
22,22,22,22,24,30,22,37,46,37,22
23,23,23,23,23,20,23,38,46,38,23
20,20,20,20,22,20,20,38,46,38,20
21,21,21,21,20,27,21,38,46,38,21
27,27,27,27,29,23,27,37,46,37,27
21,21,21,21,22,23,21,37,47,37,21
17,17,17,17,19,24,17,37,46,37,17
26,26,26,26,28,26,26,38,46,38,26
27,27,27,27,29,26,27,38,46,38,27
24,24,24,24,22,25,24,41,46,41,24
24,24,24,24,26,22,24,42,46,42,24
28,28,28,28,29,28,28,41,46,41,28
27,27,27,27,25,29,27,39,47,39,27
26,26,26,26,23,26,26,38,46,38,26
26,26,26,26,30,23,26,38,46,38,26
26,26,26,26,25,29,26,42,46,42,26
34,34,34,34,30,28,34,42,46,42,34
27,27,27,27,24,19,27,41,46,41,27
23,23,23,23,25,25,23,41,47,41,23
35,35,35,35,34,26,35,42,46,42,35
25,25,25,25,26,22,25,42,46,42,25
21,21,21,21,20,25,21,42,46,42,21
25,25,25,25,23,29,25,42,46,42,25
23,23,23,23,23,20,23,41,46,41,23
24,24,24,24,25,33,24,41,46,41,24
28,28,28,28,28,28,29,42,47,42,28
23,23,23,23,24,29,23,42,46,42,23
27,27,27,27,20,26,27,42,46,42,27
24,24,24,24,22,19,24,42,46,42,24
21,21,21,21,20,25,21,38,46,38,21
24,24,24,24,23,23,24,37,46,37,24
22,22,22,22,22,23,22,38,47,38,22
24,24,24,24,24,24,24,38,46,38,24
19,19,19,19,23,21,19,38,46,38,19
19,19,19,19,18,28,19,37,46,37,19
26,26,26,26,30,27,26,37,46,37,26
21,21,21,21,24,24,21,37,46,37,21
21,21,21,21,20,30,21,38,46,38,21
27,27,27,27,28,27,27,38,47,38,27
26,26,26,26,24,25,26,38,46,38,26
23,23,23,23,18,19,23,37,46,37,23
26,26,26,26,27,25,26,37,46,37,26
32,32,32,32,30,30,32,37,46,37,32
23,23,23,23,22,23,23,38,46,38,23
22,22,22,22,22,26,22,38,47,38,22
23,23,23,23,22,23,23,38,46,38,23
29,29,29,29,25,27,29,37,46,37,29
23,23,23,23,23,24,23,37,46,37,23
25,25,25,25,22,20,25,37,46,37,25
22,22,22,22,22,23,22,38,46,38,22
24,24,24,24,22,23,24,38,46,38,24
32,32,32,32,33,22,32,38,47,38,32
24,24,24,24,26,16,24,37,46,37,24
20,20,20,20,20,25,20,37,46,37,20
23,23,23,23,24,27,23,34,46,34,23
20,20,20,20,20,22,20,38,46,38,20
33,33,33,33,34,30,33,37,46,37,33
27,27,27,27,27,25,27,38,47,38,27
26,26,26,26,29,26,26,37,46,37,26
28,28,28,28,24,29,28,37,46,37,28
28,28,28,28,24,27,27,37,46,37,28
25,25,25,25,27,28,25,38,46,38,25
27,27,27,27,26,24,27,38,46,38,27
31,31,31,31,29,26,31,38,46,38,31
26,26,26,26,32,23,26,37,47,37,26
19,19,19,19,20,28,19,37,46,37,19
23,23,23,23,30,23,23,37,46,37,23
24,24,24,24,22,26,24,38,46,38,24
25,25,25,25,27,25,25,38,46,38,25
23,23,23,23,25,27,23,38,46,38,23
23,23,23,23,28,27,23,37,47,37,23
29,29,29,29,29,25,29,37,46,37,29
26,26,26,26,23,26,26,37,46,37,26
23,23,23,23,21,26,23,37,46,37,23
24,24,24,24,23,24,24,36,46,36,24
27,27,27,27,25,23,27,37,46,37,27
21,21,21,21,26,22,21,35,46,35,21
26,26,26,26,28,29,26,39,47,39,26
21,21,21,21,24,22,21,36,46,36,21
27,27,27,27,27,25,27,40,46,40,27
28,28,28,28,27,27,28,35,46,35,28
24,24,24,24,24,24,24,35,46,35,24
26,26,26,26,22,26,26,32,46,32,26
29,29,29,29,30,22,29,33,47,33,29
23,23,23,23,22,28,23,35,46,35,23
24,24,24,24,24,26,24,35,46,35,24
26,26,26,26,24,28,26,35,46,35,26
27,27,27,27,28,23,27,35,46,35,27
31,31,31,31,33,28,31,36,46,36,31
27,27,27,27,26,23,27,40,46,40,27
27,27,27,27,21,27,27,40,47,40,27
23,23,23,23,24,27,23,40,46,40,23
22,22,22,22,22,29,22,40,46,40,22
25,25,25,25,24,21,25,40,46,40,25
36,36,36,36,33,30,36,40,46,40,36
29,29,29,29,31,14,29,35,46,35,29
30,30,30,30,30,26,30,35,47,35,30
21,21,21,21,22,29,21,32,46,32,21
23,23,23,23,27,35,23,30,46,30,23
27,27,27,27,25,23,27,30,46,30,27
24,24,24,24,21,30,24,30,46,30,24
26,26,26,26,25,23,26,30,46,30,26
22,22,22,22,27,25,22,30,46,30,22
29,29,29,29,32,23,29,30,47,30,29
30,30,30,30,27,22,30,30,46,30,30
25,25,25,25,26,28,24,30,46,30,25
27,27,27,27,23,27,27,30,46,30,27
23,23,23,23,28,22,23,30,46,30,23
19,19,19,19,21,18,18,30,46,30,19
20,20,20,20,22,23,20,30,47,30,20
29,29,29,29,31,28,29,30,46,30,29
23,23,23,23,23,23,23,30,46,30,23
20,20,20,20,21,23,19,30,46,30,20
22,22,22,22,21,28,22,30,46,30,22
28,28,28,28,29,19,28,30,46,30,28
25,25,25,25,29,22,25,30,46,30,25
29,29,29,29,31,30,29,30,47,30,29
22,22,22,22,29,27,23,30,46,30,22
31,31,31,31,32,24,31,30,46,30,31
19,19,19,19,20,24,19,30,46,30,19
25,25,25,25,22,22,25,30,46,30,25
20,20,20,20,22,23,20,30,46,30,20
19,19,19,19,21,27,19,30,47,30,19
23,23,23,23,23,25,23,30,46,30,23
31,31,31,31,28,31,31,30,46,30,31
27,27,27,27,28,28,27,30,46,30,27
27,27,27,27,27,24,27,29,46,29,27
29,29,29,29,28,26,29,28,46,28,29
22,22,22,22,22,24,22,27,42,27,22
23,23,23,23,21,23,23,29,43,29,23
20,20,20,20,23,21,20,26,42,26,20
20,20,20,20,22,20,20,30,42,30,20
24,24,24,24,23,18,23,26,43,26,24
27,27,27,27,24,28,27,30,42,30,27
24,24,24,24,21,31,24,32,42,32,24
23,23,23,23,25,24,23,32,45,32,23
26,26,26,26,25,28,26,30,46,30,26
25,25,25,25,25,22,25,31,46,31,25
26,26,26,26,26,25,26,32,46,32,26
28,28,28,28,29,26,28,32,47,32,28
34,34,34,34,33,27,34,30,46,30,34
20,20,20,20,22,25,20,31,46,31,20
27,27,27,27,25,25,27,32,46,32,27
17,17,17,17,22,34,17,32,46,32,17
21,21,21,21,20,28,21,30,46,30,21
21,21,21,21,24,24,21,31,47,31,21
23,23,23,23,26,20,23,32,46,32,23
25,25,25,25,24,25,25,32,46,32,25
23,23,23,23,24,29,23,30,46,30,23
27,27,27,27,24,22,27,31,46,31,27
26,26,26,26,30,25,26,32,46,32,26
24,24,24,24,24,20,24,32,46,32,24
30,30,30,30,32,23,30,30,47,30,30
23,23,23,23,22,26,23,31,46,31,23
24,24,24,24,23,23,24,32,46,32,24
24,24,24,24,26,25,23,32,46,32,24
22,22,22,22,24,22,22,30,46,30,22
23,23,23,23,25,19,23,31,46,31,23
31,31,31,31,31,29,31,32,47,32,31
21,21,21,21,24,25,21,32,46,32,21
24,24,24,24,22,32,24,31,46,31,24
29,29,29,29,27,21,29,36,46,36,29
20,20,20,20,22,22,20,36,46,36,20
33,33,33,33,32,29,33,36,46,36,33
29,29,29,29,30,25,29,36,46,36,29
19,19,19,19,21,21,19,35,47,35,19
25,25,25,25,25,27,25,35,46,35,25
20,20,20,20,21,21,20,36,46,36,20
24,24,24,24,26,26,24,34,46,34,24
30,30,30,30,32,27,30,33,46,33,30
22,22,22,22,20,24,22,31,46,31,22
22,22,22,22,22,23,22,31,47,31,22
32,32,32,32,30,20,32,32,46,32,32
24,24,24,24,21,31,24,28,46,28,24
27,27,27,27,27,25,27,28,46,28,27
21,21,21,21,23,23,21,27,46,27,21
18,18,18,18,21,16,18,27,46,27,18
27,27,27,27,32,21,27,28,46,28,27
26,26,26,26,24,26,26,26,47,26,26
28,28,28,28,27,29,28,28,46,28,28
21,21,21,21,21,21,21,22,46,22,21
26,26,26,26,24,27,26,23,46,23,26
20,20,20,20,23,18,20,22,46,22,20
29,29,29,29,23,32,29,23,46,23,29
28,28,28,28,26,29,28,22,47,22,28
30,30,30,30,28,20,30,22,46,22,30
29,29,29,29,27,25,29,23,46,23,29
22,22,22,22,23,20,22,22,46,22,22
28,28,28,28,25,28,28,24,46,24,28
27,27,27,27,27,26,27,21,46,21,27
24,24,24,24,24,21,24,24,46,24,24
26,26,26,26,23,22,27,22,47,22,26
29,29,29,29,27,27,29,23,46,23,29
27,27,27,27,29,25,27,22,46,22,27
28,28,28,28,25,28,29,23,46,23,28
19,19,19,19,23,19,19,23,46,23,19
21,21,21,21,20,29,21,23,46,23,21
23,23,23,23,23,21,23,22,47,22,23
31,31,31,31,31,31,31,18,46,18,31
26,26,26,26,26,26,26,19,46,19,26
28,28,28,28,30,22,28,17,46,17,28
26,26,26,26,27,28,26,23,46,23,26
32,32,32,32,30,21,32,22,46,22,32
27,27,27,27,23,24,27,23,46,23,27
24,24,24,24,25,24,24,22,47,22,24
28,28,28,28,32,31,27,23,46,23,28
25,25,25,25,25,32,25,23,46,23,25
29,29,29,29,25,29,29,23,46,23,29
27,27,27,27,28,26,27,23,46,23,27
22,22,22,22,23,24,22,22,46,22,22
32,32,32,32,26,25,32,23,47,23,32
28,28,28,28,29,30,28,20,46,20,28
22,22,22,22,24,24,22,20,46,20,22
27,27,27,27,27,25,27,20,46,20,27
20,20,20,20,16,26,20,20,46,20,20
28,28,28,28,31,24,28,20,46,20,28
26,26,26,26,25,25,26,20,46,20,26
30,30,30,30,27,19,30,20,46,20,30
25,25,25,25,24,25,25,20,46,20,25
24,24,24,24,23,24,24,20,46,20,24
29,29,29,29,28,23,29,20,45,20,29
29,29,29,29,28,26,29,20,45,20,29
27,27,27,27,28,30,27,20,45,20,27
27,27,27,27,27,26,27,20,42,20,27
25,25,25,25,24,25,25,20,20,20,25
28,28,28,28,30,22,28,20,20,20,28
28,28,28,28,28,24,29,20,20,20,28
20,20,20,20,20,23,20,20,20,20,20
26,26,26,26,25,26,26,20,20,20,26
25,25,25,25,20,27,25,20,20,20,25
19,19,19,19,16,19,19,20,20,20,19
21,21,21,21,21,26,21,20,20,20,21
23,23,23,23,23,25,23,20,20,20,23
26,26,26,26,25,26,26,20,20,20,26
23,23,23,23,22,24,23,20,20,20,23
19,19,19,19,20,22,19,20,20,20,19
28,28,28,28,27,21,28,20,20,20,28
26,26,26,26,24,26,26,20,20,20,26
25,25,25,25,28,23,25,20,20,20,25
26,26,26,26,24,21,26,20,20,20,26
30,30,30,30,26,26,30,20,20,20,30
25,25,25,25,26,20,25,20,20,20,25
25,25,25,25,21,27,25,20,20,20,25
22,22,22,22,25,19,22,20,20,20,22
22,22,22,22,26,22,22,20,20,20,22
28,28,28,28,26,30,28,20,20,20,28
25,25,25,25,23,22,25,20,20,20,25
26,26,26,26,22,26,26,20,20,20,26
27,27,27,27,23,26,27,20,20,20,27
27,27,27,27,23,27,27,20,20,20,27
18,18,18,18,23,29,18,20,20,20,18
26,26,26,26,28,29,26,20,20,20,26
24,24,24,24,24,21,24,20,20,20,24
27,27,27,27,19,24,27,20,20,20,27
25,25,25,25,24,24,25,20,20,20,25
25,25,25,25,23,24,25,20,20,20,25
24,24,24,24,24,24,24,20,20,20,24
22,22,22,22,22,22,22,20,20,20,22
22,22,22,22,23,23,22,20,20,20,22
23,23,23,23,22,25,23,20,20,20,23
26,26,26,26,23,27,25,22,22,22,26
24,24,24,24,24,25,24,22,22,22,24
29,29,29,29,31,28,29,23,23,23,29
29,29,29,29,26,23,29,21,21,21,29
28,28,28,28,27,23,28,24,24,24,28
20,20,20,20,20,25,20,20,20,20,20
24,24,24,24,23,25,24,24,24,24,24
25,25,25,25,25,26,25,21,21,21,25
23,23,23,23,23,28,23,23,23,23,23
21,21,21,21,24,26,21,22,22,22,21
25,25,25,25,25,25,25,22,22,22,25
26,26,26,26,24,23,26,23,23,23,26
27,27,27,27,24,22,27,21,21,21,27
21,21,21,21,25,24,21,24,24,24,21
20,20,20,20,23,28,20,20,20,20,20
22,22,22,22,21,23,22,24,24,24,22
21,21,21,21,24,23,21,21,21,21,21
22,22,22,22,23,21,22,23,23,23,22
18,18,18,18,15,27,18,22,22,22,18
26,26,26,26,21,22,26,22,22,22,26
31,31,31,31,32,21,31,23,23,23,31
22,22,22,22,24,24,22,21,21,21,22
30,30,30,30,32,26,31,24,24,24,30
28,28,28,28,25,25,28,20,20,20,28
26,26,26,26,26,21,26,24,24,24,26
24,24,24,24,22,25,24,21,21,21,24
22,22,22,22,21,20,22,23,23,23,22
26,26,26,26,27,28,26,22,22,22,26
27,27,27,27,23,28,27,22,22,22,27
23,23,23,23,23,30,23,23,23,23,23
27,27,27,27,29,31,27,21,21,21,27
18,18,18,18,21,11,18,24,24,24,18
25,25,25,25,21,25,25,20,20,20,25
30,30,30,30,29,28,30,25,25,25,30
22,22,22,22,24,28,22,26,26,26,22
26,26,26,26,28,26,26,25,25,25,26
30,30,30,30,28,31,30,24,24,24,30
25,25,25,25,26,25,25,25,25,25,25
22,22,22,22,22,16,22,26,26,26,22
23,23,23,23,25,22,23,25,25,25,23
25,25,25,25,24,25,25,24,24,24,25
24,24,24,24,24,26,24,21,21,21,24
18,18,18,18,18,16,18,22,22,22,18
30,30,30,30,29,28,30,22,22,22,30
28,28,28,28,31,27,28,22,22,22,28
23,23,23,23,24,23,23,21,21,21,23
19,19,19,19,22,20,19,21,21,21,19
15,15,15,15,22,18,16,21,21,21,15
27,27,27,27,28,29,27,21,21,21,27
25,25,25,25,26,24,25,22,22,22,25
23,23,23,23,23,24,23,22,22,22,23
24,24,24,24,23,28,24,22,22,22,24
26,26,26,26,25,29,26,21,21,21,26
29,29,29,29,31,28,29,21,21,21,29
22,22,22,22,23,24,22,21,21,21,22
29,29,29,29,27,28,29,21,21,21,29
29,29,29,29,28,26,30,22,22,22,29
23,23,23,23,25,28,23,22,22,22,23
28,28,28,28,25,28,28,22,22,22,28
27,27,27,27,27,27,27,21,21,21,27
25,25,25,25,23,21,25,21,21,21,25
30,30,30,30,31,28,30,21,21,21,30
23,23,23,23,25,26,23,26,26,26,23
28,28,28,28,28,27,28,25,25,25,28
25,25,25,25,25,33,25,24,24,24,25
24,24,24,24,23,21,24,26,26,26,24
26,26,26,26,25,26,26,25,25,25,26
29,29,29,29,27,28,29,24,24,24,29
26,26,26,26,27,27,26,26,26,26,26
28,28,28,28,26,19,28,25,25,25,28
31,31,31,31,30,34,31,24,24,24,31
26,26,26,26,28,32,26,26,26,26,26
26,26,26,26,22,23,26,25,25,25,26
30,30,30,30,24,30,30,24,24,24,30
23,23,23,23,24,24,23,28,28,28,23
26,26,26,26,27,30,26,30,30,30,26
24,24,24,24,23,22,24,27,27,27,24
25,25,25,25,27,18,25,20,20,20,25
26,26,26,26,30,23,26,20,20,20,26
28,28,28,28,30,22,28,20,20,20,28
25,25,25,25,25,25,25,20,20,20,25
27,27,27,27,26,24,27,18,18,18,27
21,21,21,21,22,21,21,10,10,10,21
27,27,27,27,22,18,27,13,13,13,27
34,34,34,34,35,25,34,44,44,44,34
21,21,21,21,21,24,21,50,50,50,21
25,25,25,25,26,19,25,45,45,45,25
33,33,33,33,28,31,33,48,48,48,33
23,23,23,23,22,24,23,47,47,47,23
25,25,25,25,24,27,24,48,48,48,25
29,29,29,29,30,24,30,48,48,48,29
28,28,28,28,29,24,28,50,50,50,28
29,29,29,29,29,21,29,50,50,50,29
18,18,18,18,19,18,17,50,50,50,18
27,27,27,27,26,26,27,50,50,50,27
23,23,23,23,24,24,23,49,49,49,23
32,32,32,32,33,22,32,49,49,49,32
27,27,27,27,30,25,27,49,49,49,27
23,23,23,23,24,23,23,50,50,50,23
25,25,25,25,31,23,25,50,50,50,25
25,25,25,25,24,29,25,50,50,50,25
23,23,23,23,24,29,23,50,50,50,23
30,30,30,30,28,24,30,50,50,50,30
24,24,24,24,25,21,24,50,50,50,24
25,25,25,25,24,23,25,50,50,50,25
24,24,24,24,22,25,24,50,50,50,24
21,21,21,21,24,21,21,50,50,50,21
20,20,20,20,22,24,20,50,50,50,20
19,19,19,19,21,17,20,50,50,50,19
22,22,22,22,25,24,22,50,50,50,22
26,26,26,26,22,22,27,50,50,50,26
28,28,28,28,27,24,28,50,50,50,28
26,26,26,26,28,20,26,50,50,50,26
18,18,18,18,19,18,18,50,50,50,18
26,26,26,26,25,28,26,50,50,50,26
23,23,23,23,20,23,23,50,50,50,23
21,21,21,21,23,37,21,50,50,50,21
29,29,29,29,31,23,30,50,50,50,29
28,28,28,28,31,26,28,50,50,50,28
22,22,22,22,25,24,22,50,50,50,22
26,26,26,26,23,26,26,50,50,50,26
27,27,27,27,25,22,27,50,50,50,27
23,23,23,23,24,25,23,50,50,50,23
24,24,24,24,21,24,24,50,50,50,24
27,27,27,27,25,25,27,50,50,50,27
22,22,22,22,22,29,22,50,50,50,22
23,23,23,23,23,23,23,50,50,50,23
24,24,24,24,28,24,24,50,50,50,24
